"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Ukraine","UKR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","74351.6","76560.1","79049.8","81584.4","84127.6","86556.9","87886.7","88930.1","91856.2","93879.6","95262.3","96014.2","98175.4","99681.3","101303","103493","104519","106141","107633","110814","122321","116175","115569","112543","107267","103737","98528.7","94233.3","89749.6","88243.8","85290.3","81889.1","80947.7","80026.2","74231.7","70939.1","70251.4","68781.5","68324.6","68120.3","68387.6","68224.2432620095","68060.936524019","","","",
"Ukraine","UKR","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.02448475731886","-5.51990255148339","-7.99372143785613","-12.306962827315","-15.192812354379","-19.4507075645229","-22.9622877510812","-26.62780716312","-27.8588304542965","-30.2733790600142","-33.0539318677905","-33.8235462430817","-34.5768919482346","-39.3140180345157","-42.0057880494764","-42.5679973185308","-43.7696716017691","-44.1431969980625","-44.3102165613427","-44.0916931679761","-44.2252407501496","-44.3587474562675","","","",
"Ukraine","UKR","Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.AG.KT.CE","","","","","","","","","","","23191.8874","24692.62468","25770.71478","26932.5985","27891.53452","29108.74394","28862.78715","29339.74416","29840.6217","29880.56458","31045.64657","31227.54124","32089.75726","33913.05016","34322.22381","35303.19153","36051.81735","36784.06711","36157.50906","34178.40737","32599.26737","30611.88279","27558.10193","23622.72416","21701.32432","19074.6317","15946.76425","15478.4457","13450.51157","12371.76861","11967.86806","12386.59281","13021.24868","11667.19999","12373.39952","11897.46799","11218.34231","10270.27582","9719.09582","","","","","","","",
"Ukraine","UKR","Agricultural nitrous oxide emissions (% of total)","EN.ATM.NOXE.AG.ZS","","","","","","","","","","","52.7666384539427","53.4487666747189","53.325211199846","52.6701121551985","52.2431857112165","52.7274623211518","52.1352661197749","52.0038110937114","52.5267899530173","53.1001129333473","55.5139950110865","55.8689790575916","57.3415977930912","58.9868090154211","59.4733893060882","61.3016294167044","61.8879833328012","62.4333254409227","64.4464540868479","62.0119616632826","60.9666448291456","61.1450352326345","50.6340010708102","52.24311913397","52.4007605131967","50.9776722838064","43.9713261189182","42.4492195470312","42.1196810111345","38.449392076766","39.3939040816327","49.2581715300122","49.7202062480469","46.0709901630033","47.2766846546357","46.1296847636779","43.0874496057761","42.3357451006451","41.6855651803937","","","","","","","",
"Ukraine","UKR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","2068.03773384","2067.97653674","2206.7501869","2337.52457629","2420.10197329","3224.67690298","3402.09280241","3498.34925507","3691.24892042","3781.92204337","3883.19346399","3893.37163509","3895.24105351","3941.0345198","3950.68010098","4003.79015193","4008.35718973","4023.64757858","4051.97620752","4038.73221206","3159.8565174","3027.6912011","2180.02374677","1901.880132","1577.52552186","1596.36448784","1239.6835923","1385.63745719","1288.95343114","1124.04846087","1117.96222343","1081.7253646","1155.07347415","1304.26981969","1256.80021595","1247.42257459","1321.33304336","1378.43326861","1324.53119308","","","","","","","",
"Ukraine","UKR","Nitrous oxide emissions in energy sector (% of total)","EN.ATM.NOXE.EG.ZS","","","","","","","","","","","4.70524013542107","4.47626758327294","4.56624586420347","4.57132577083965","4.53305416881993","5.84116684149053","6.14524899123667","6.20071847962856","6.49750057677931","6.72077286459567","6.94369763248337","6.96560438980832","6.96045607287674","6.85485526798231","6.84572004920446","6.95231364414443","6.8809053519163","6.82930731889548","7.22216506080682","7.32771730383086","5.9095147084401","6.04759551821075","4.00547632085574","4.20612583212785","3.80914712187673","4.26634427267154","3.41828164427121","3.8000733260219","4.03630055818198","3.49335502042468","3.67992831938775","4.30173287966764","4.41052104738591","5.15025045292294","4.80202287069983","4.83659297770737","5.07498071862818","5.68212582805999","5.68096378564163","","","","","","","",
"Ukraine","UKR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","43951.8","46198.68","48327.45","51134.5","53387.89","55206.04","55361.35","56418.45","56810.29","56272.13","55924","55894.24","55962.44","57492.6","57710.22","57589.32","58253.34","58917.36","56104.73","55115.83","53470.66","50064.38","54426.08","45216.91","41414.14","37417.62","36266.28","36463.44","31934.03","32176.76","30380","25146.27","26189.048","25324.396","26172.308","25791.349","26036.218","24259.112","23315.255","16649.046","20676.783","21613.1138465327","22549.4446930654","","","",
"Ukraine","UKR","Nitrous oxide emissions (% change from 1990)","EN.ATM.NOXE.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.37037208816948","1.78681168326704","-15.4360353883793","-22.5479169323887","-30.0221467249516","-32.1753649571559","-31.8066393794279","-40.2774717948123","-39.8235219090245","-43.1837946268103","-52.9718353953364","-51.0216481337616","-52.6387069095463","-51.0529550224366","-51.7654186426725","-51.3074684322206","-54.6309845436731","-56.3961712834665","-68.8632120867781","-61.3306007444083","-59.5794893002392","-57.8283778560702","","","",
"Ukraine","UKR","PFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.PFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224","","","","","","","","","","244.1","","","","","180.5","","","176.5","","116","","","","","",
"Ukraine","UKR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2375335553674","","","","","21.8387914256051","","","","","17.2130538294912","","","","","17.029644231208","","","","","15.9415222063334","15.6179571802809","","15.0868753480353","","",
"Ukraine","UKR","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","EN.ATM.PM25.MC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","100","","","","","100","","","","","100","","","","","100","99.9975491421308","","97.7605444417405","","",
"Ukraine","UKR","SF6 gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.SF6G.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","155.4","","","","","291.6","","","420.6","","437","","","","","",
"Ukraine","UKR","Bird species, threatened","EN.BIR.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18",
"Ukraine","UKR","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","GHG net emissions/removals by LUCF (Mt of CO2 equivalent)","EN.CLC.GHGR.MT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-69.9220818543631","-77.7391506678317","-64.4258086876951","-49.0338107001198","-61.6515201389297","-48.3229352501568","-53.7937091310255","-33.8304809431063","-48.5111333913653","-61.8107833745744","-48.7819931505948","-37.6608152073527","-37.6362830556406","-57.2636176214737","-38.1737945903751","-36.2392271974835","-39.108783406866","-50.9845300242343","-17.2459242477085","-19.2446503581019","","","","","","",
"Ukraine","UKR","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","EN.CLC.MDAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.269239353924442","","","","","","",
"Ukraine","UKR","CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.BLDG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9723408582469","6.99555009973914","9.05861142533937","11.1314053779807","12.8659813903639","13.5478001566804","16.4732571328854","14.7646679561573","13.753712588531","14.9498482248911","14.7016949152542","14.1529064303933","14.3887043189369","14.1230342833042","14.9770111194444","14.2040621916783","15.5478906871849","13.2766068006885","12.9448081685267","14.0274214239897","13.8656251173621","13.6262792528448","13.5845749342682","13.8539898132428","","",
"Ukraine","UKR","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8797757052791","49.01795304588","48.2377686651584","52.7874175545409","53.6805183416963","51.5807030401051","47.9801064479539","47.0326363943385","48.0335520088776","47.8223571334301","47.5118644067797","45.482615116123","44.9501661129568","46.402964391155","41.8038934359409","47.0758343823359","45.7780578402759","45.1592997953948","46.4025238305234","48.3964079538165","48.7700454425959","49.295069061762","51.205083260298","51.0016977928693","","",
"Ukraine","UKR","CO2 emissions from manufacturing industries and construction (% of total fuel combustion)","EN.CO2.MANF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3186612045672","30.1795304588001","33.3303874434389","26.9406392694064","23.6834413211867","24.7908822117207","25.3468283744874","25.5902489945043","25.7612846372271","26.7124191632572","27.3661016949153","29.5643710565177","29.4651162790698","29.4360426583117","31.3985717546548","25.5843227979451","27.1225789334041","27.2352310740151","25.6216289562061","22.5304682488775","23.0217448454576","23.3056609174837","22.0858895705521","21.4902848519147","","",
"Ukraine","UKR","CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.OTHX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86123943170923","3.66579714592604","2.13871606334842","1.95230847285642","1.91698738247187","1.66030679032625","1.42803129453509","1.59344201897394","1.49482685466236","1.24389600105583","1.29830508474576","1.24513357497651","1.32558139534884","1.25323853708502","1.65650373365507","2.72854080903616","1.52892013796763","1.35429183852424","1.49258794396011","1.65169980756896","1.61114658053855","1.7175982251485","1.69442009932808","1.8260705527259","","",
"Ukraine","UKR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96798280019757","10.1427036980206","7.23628393665158","7.19025875190259","7.85307156428119","8.4177806979859","8.7659599220545","11.0190046360259","10.956623910702","9.27147947736571","9.12203389830509","9.55161766680091","9.8671096345515","8.784720130144","10.1640199563048","10.4072398190045","10.0225524011674","12.9713227891267","13.5384511007836","13.3940025657473","12.7314380140459","12.055392542761","11.4263803680982","11.8279569892473","","",
"Ukraine","UKR","Fish species, threatened","EN.FSH.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24",
"Ukraine","UKR","Plant species (higher), threatened","EN.HPT.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19",
"Ukraine","UKR","Mammal species, threatened","EN.MAM.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9",
"Ukraine","UKR","Population density (people per sq. km of land area)","EN.POP.DNST","","74.5725986018814","75.5147475619228","76.4406610856995","77.3182445844481","78.125380167429","78.8509778199707","79.5036782601191","80.1053024941745","80.6881298006386","81.275149736774","81.8741814102011","82.4769362216277","83.0709760938983","83.6370415120394","84.161536204367","84.6400310693018","85.078254940882","85.4847622335376","85.8723569517563","86.2497816518512","86.6850781047726","86.9664278933287","87.2771209113662","87.6050746526279","87.8864244411841","88.1971174592215","88.5354276344179","88.928972123932","89.3639423491844","89.5693449555536","89.7565720203677","90.0151307499784","90.0650901872788","89.6194718218693","88.9139535686545","88.1284007939933","87.329084318633","86.5520652455338","85.7397945973936","84.8810701648399","84.0318719254337","83.2024372561881","82.5300341768219","81.9063071771326","81.302685629466","80.7576463684065","80.2812731948976","79.8491334668232","79.495442933094","79.180245805427","78.896119588483","78.7014085479528","78.5224055789546","78.3037008906994","",
"Ukraine","UKR","Rural population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.471397602","","","","","","","","","","0.478457729","","","","","","","","","","0.474743816","","","","","",
"Ukraine","UKR","Urban population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.303724799","","","","","","","","","","1.317652899","","","","","","","","","","1.326200648","","","","","",
"Ukraine","UKR","Population living in areas where elevation is below 5 meters (% of total population)","EN.POP.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.775122401","","","","","","","","","","1.796110628","","","","","","","","","","1.800944464","","","","","",
"Ukraine","UKR","Population in largest city","EN.URB.LCTY","1163046","1205024","1248578","1293706","1340531","1388914","1439115","1491130","1545100","1600867","1654796","1705736","1758317","1812367","1868157","1925664","1985024","2046043","2109026","2161832","2201380","2241539","2282488","2324185","2366703","2409878","2453903","2498731","2544442","2570607","2573834","2577064","2580303","2583537","2586780","2590026","2593281","2596532","2599791","2603053","2606325","2609592","2620088","2636113","2652258","2673214","2699241","2725520","2752093","2778850","2805867","2833147","2860692","2888505","2916588","2941884",
"Ukraine","UKR","Population in the largest city (% of urban population)","EN.URB.LCTY.UR.ZS","5.82616191891656","5.86675515796788","5.90948596174177","5.95616271680422","6.00930876660994","6.05858680317957","6.1171426342885","6.18425191259623","6.25845570995276","6.33684645198555","6.40943150823413","6.47327625949757","6.53930048868182","6.60815212298592","6.68186795020238","6.76386317555772","6.85243952182495","6.94662186698999","7.04645817270319","7.11412365630268","7.14101762988399","7.1642857030992","7.20174271415658","7.2381600803459","7.27470616734588","7.31737851511943","7.35915978704977","7.40009930645994","7.43783826383071","7.44199437726518","7.42990597820386","7.41937766642558","7.4030422930899","7.40388874122081","7.44581242780409","7.5099341078037","7.58198111867333","7.6565128668671","7.7305626434655","7.80905014184102","7.89338045107982","7.97862714421294","8.07869046235938","8.17682386691481","8.2687047685521","8.37143104718031","8.48786802345549","8.59928530067478","8.70752515786998","8.80848241467008","8.90560622424104","8.99967926210144","9.0838100756619","9.16622964384952","9.253413411889","9.34762328418912",
"Ukraine","UKR","Population in urban agglomerations of more than 1 million","EN.URB.MCTY","2824547","2909022","2996221","3086115","3178918","3274327","3372828","3474381","3579231","3687040","3787418","3877389","3969770","4064236","4161240","4260714","4362871","4467349","4574648","4661119","4721126","4781872","4843621","4906307","4970033","5034548","5100136","5166722","5234418","5264759","5251730","5238803","5225963","5213259","5200640","5188121","5175686","5163385","5151167","5139045","5127007","5115099","5114021","5121197","5128533","5144179","5168383","5192842","5217596","5242543","5267753","5293230","5318976","5344992","5371282","5393198",
"Ukraine","UKR","Population in urban agglomerations of more than 1 million (% of total population)","EN.URB.MCTY.TL.ZS","6.62073289789661","6.73328066029629","6.84858826515129","6.96861802302435","7.09669807503518","7.23417306536514","7.38322493908693","7.5430885877465","7.71236281784698","7.88727872540563","8.0434885748558","8.17431542022339","8.30791059575921","8.44478493125609","8.58782312374833","8.73831543584602","8.89724493752595","9.06338225777528","9.23693660876011","9.36905516867788","9.44814556424006","9.52165827044463","9.61341100349317","9.70316232892967","9.79239665839146","9.88775458098474","9.9812826584731","10.0729573236114","10.1597756254731","10.1689278195198","10.1205002697911","10.0745300955934","10.0209709380965","9.99106540708455","10.0164401557357","10.0716161008461","10.1370367256215","10.2055071435694","10.2727609811427","10.3456783164413","10.4258639322295","10.5067644074685","10.6094517919195","10.7108994529725","10.8079242849556","10.9206296976021","11.0464448493462","11.1651571135696","11.2792888612181","11.3836424317041","11.4839167485999","11.5810143503821","11.6661351558233","11.749920861032","11.8406936064493","11.943215891224",
"Ukraine","UKR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","","0.3","","0.34","","0.44","","0.87","","0.96","","0.92","","1.25","","1.16","",
"Ukraine","UKR","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49","","0.37","","0.47","","0.55","","0.81","","0.88","","1.01","","1.35","","1.17","",
"Ukraine","UKR","GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)","ER.BDV.TOTL.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.414082691718608","","","0.468483816013629","","","","","","","",
"Ukraine","UKR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96182","94891","81639","54648","66904","66117","43686","35368","32709","30000","28332","33816","30969","31037","30869.76","25615.1","26350.2","28854","19181","27965","24337","24082.5","22864.9","23553.2","23719.9","23174.6","24434","",
"Ukraine","UKR","Capture fisheries production (metric tons)","ER.FSH.CAPT.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","968972","898302","872858","707413","457220","299828","277305","390888","408442","369167","462527","408881","391867","310978","265746","257628","222272.008","268007","219228","215400","234079","220718","209948","179984","154388","203623","114228","",
"Ukraine","UKR","Total fisheries production (metric tons)","ER.FSH.PROD.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1065154","993193","954497","762061","524124","365945","320991","426256","441151","399167","490859","442697","422836","342015","296615.76","283243.1","248622.208","296861","238409","243365","258416","244800.5","232812.9","203537.2","178107.9","226797.6","138662","",
"Ukraine","UKR","Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35901120492727","","","","","","","","","","3.7414976113521","","","","","6.61355348607258","","","","","6.42948469490392","","5.99227921080691","",
"Ukraine","UKR","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","ER.H2O.FWAG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","","","","","","","","","","30.01","","","","","30.01","","","","","29.99","","29.99","",
"Ukraine","UKR","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","ER.H2O.FWDM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.83","","","","","","","","","","18.11","","","","","22","","","","","21.99","","21.99","",
"Ukraine","UKR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.92","","","","","","","","","","51.89","","","","","48.01","","","","","47.99","","47.99","",
"Ukraine","UKR","Annual freshwater withdrawals, total (billion cubic meters)","ER.H2O.FWTL.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","","","","","","","","","18.28","","","","","15.08","","","","","14.85","","14.85","",
"Ukraine","UKR","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1869328493648","","","","","","","","","","33.1760435571688","","","","","27.3684210526316","","","","","26.950998185118","","26.950998185118","",
"Ukraine","UKR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1","","","","","55.1","","","","","55.1","","","","","55.1","","","","","55.1","","55.1","",
"Ukraine","UKR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1056.562204304","","","","","1089.05968392958","","","","","1143.09423785073","","","","","1184.70802107533","","","","","1208.5108996278","","1214.64897526393","",
"Ukraine","UKR","Terrestrial protected areas (% of total land area)","ER.LND.PTLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97","","","","","","","","","","3.98","","","","","","","","","","","","","","4.04","",
"Ukraine","UKR","Marine protected areas (% of territorial waters)","ER.MRN.PTMR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","","","","","","","","","","10.7","","","","","","","","","","","","","","10.7","",
"Ukraine","UKR","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96","","","","","","","","","","3.88","","","","","","","","","","","","","","3.93","",
"Ukraine","UKR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8","29.6","25.1","21.9","28.3","30","57.99","59.757","48.118","3.88384824266828","13.6977713199854","15.2665117708456","14.7322884259186","16.5423303569023","12.8861390797106","18.9844230177685","24.2724880576714",
"Ukraine","UKR","Automated teller machines (ATMs) (per 100,000 adults)","FB.ATM.TOTL.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1181264234695","28.1742407993563","36.715399911651","52.3768292517224","70.2376934101565","72.9562032346388","76.3688976451111","83.9462872936735","92.3925426705798","103.702024347267","94.555988078525","",
"Ukraine","UKR","Bank capital to assets ratio (%)","FB.BNK.CAPA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2","15.6","14.7","12.3","","11.9","12.5","11.6","12.9","13.0996758212565","14.6300531136592","14.7600610793435","15.0309864637381","15.0563719500167","11.2276647679576","7.64227412515517",
"Ukraine","UKR","Commercial bank branches (per 100,000 adults)","FB.CBK.BRCH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71877509653964","3.86602827392492","3.87160624153297","3.85362940364304","3.72976845035159","3.21190831850611","2.32172791634012","1.59766852806094","1.0682696071117","0.91751233437359","0.764798679397842","",
"Ukraine","UKR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Depositors with commercial banks (per 1,000 adults)","FB.CBK.DPTR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2706.92886213266","2859.60960559624","3008.38941945921","3096.66916474944","3206.63713323812","3229.69291396018","3339.40595066","3368.38811605788","1911.23535069155","1933.55825942573","",
"Ukraine","UKR","Point-of-sale terminals (per 100,000 adults)","FB.POS.TOTL.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292.6015","","","","","","",
"Ukraine","UKR","Domestic credit to private sector by banks (% of GDP)","FD.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64104118026924","1.40987570225193","4.62270752535719","1.47511476569685","1.38394106632435","2.41966403552444","7.7218301762838","8.4680931546172","11.0638703285706","13.0167370029874","17.6407545473363","24.5351938998706","25.125495204817","32.1635880520691","44.3290105934048","58.1420236313895","73.8312145475499","73.389182328463","62.3817434420273","56.5568575542423","53.8025862298029","58.6907894887353","60.5917838819961","",
"Ukraine","UKR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3116402121991","9.31045182034874","8.95693131892898","11.068646644105","15.0036018911352","8.20525072707093","7.08628963990633","4.22917600784954","4.94823076115921","6.29805993893417","5.80808606784286","5.48874191102511","7.00684492586831","5.76856521552433","",
"Ukraine","UKR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","468913725","166106210.485","664538989.36455","1068754668.72125","1971656175.7424","2358910820.02225","792955261.1225","1093527709.30526","1477202750.50546","3088921744.93369","4462353793.07232","6946076990.53714","9718436097.74763","19388177693.9501","22359564311.5204","32483841816.057","31543343239.028","26500887320.8064","34571298903.5537","31788750955.4272","24552796497.3454","20413622007.58","7538804525.29179","12368120761.4398",
"Ukraine","UKR","Total reserves (% of total external debt)","FI.RES.TOTL.DT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1499068444793","4.30830237925598","11.790878624676","12.6789659361864","20.6744699040409","21.191522639468","6.52772014144548","7.31199592507985","10.6349408596695","13.9252861966023","19.0510429408667","26.976883368478","31.6673344849052","57.5215662181148","42.6004668262318","41.1557319322423","32.0998601189024","25.4017281269558","27.638732111132","23.4783350600895","18.7652568789879","13.8720542405461","5.76862146151764","",
"Ukraine","UKR","Total reserves in months of imports","FI.RES.TOTL.MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.447777408746959","0.715883674276026","1.15284676260336","1.24738597101604","0.506384073943377","0.862516925967078","0.984419004057618","1.83355069940662","2.55820014890445","3.10265862223881","3.28371767346112","5.32459394272574","4.92510456759935","5.27777765161098","3.64638337364856","5.20467173777314","5.43488427976005","3.70074129751379","2.65653425752775","2.26497151342043","1.17372015028675","",
"Ukraine","UKR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","468813750","161613735.6","650741989.36455","1050577418.72125","1959987875.7424","2341121559.40925","761297262.2225","1046391109.30526","1352712230.50546","2955344594.93369","4205291293.07232","6683209490.53714","9490676097.74763","18988037693.9501","21844647311.5204","31785993066.057","30800576739.028","25556937320.8064","33327431403.5537","30409319955.4272","22655836497.3454","18775502007.58","6622244525.29179","12368120761.4398",
"Ukraine","UKR","Claims on central government (annual growth as % of broad money)","FM.AST.CGOV.ZG.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.335709382818","182.309281236947","95.4165467742034","28.6520144539364","22.7703616140559","59.8034097560738","26.7411479073701","-1.74448274351189","-0.11237794547385","-0.273389044739648","-5.04537876831839","-1.49358143047278","-16.1369160159173","-0.509098455812725","1.23624320478187","6.89515078777732","9.4008312953749","8.40291976035311","5.25143107384784","5.38897618089335","7.72125332462776","21.7371259991386","",
"Ukraine","UKR","Claims on other sectors of the domestic economy (annual growth as % of broad money)","FM.AST.DOMO.ZG.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2918550915137","43.6259187039586","23.2138618502435","45.9667458317871","53.0049111427074","72.0776536326645","78.5269711202056","-3.44006461904323","2.13927286001572","12.4822955568915","4.6796844407589","14.2976707300782","12.02113182933","",
"Ukraine","UKR","Net domestic credit (current LCU)","FM.AST.DOMS.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41867700","453683740","2908564540","8459790830","12041133640","15949634509","25203495208.9125","32902075364.12","40514773356.75","49405036917.7","63420975134.4","88548032002.32","109254870835.15","146752432236.27","248631336978.36","440027056835.63","778432250786.15","809173541034.54","860545459576.84","966570365885.32","1035592501920.49","1205842521239.03","1512703156381.11","",
"Ukraine","UKR","Net foreign assets (current LCU)","FM.AST.NFRG.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6255770","84273040","1019977700","552824640","534250880","-186032622","-5285332501.97845","-6622606922.20889","-450711379.986986","7325862975.46741","13451870650.9941","25438978743.5742","43876558690.2915","82798780444.4823","67041248155.7734","51443447854.079","-16120870068.828","-667204711.397949","98909269964.145","97929451648.458","98005974980.955","62850047483.684","-52035598991.078","",
"Ukraine","UKR","Claims on private sector (annual growth as % of broad money)","FM.AST.PRVT.ZG.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2865082660113","111.25845897125","7.69747288875456","4.69109811251546","12.4384973024358","45.7124320660395","20.3978000150255","35.6446184326851","24.0752225182447","29.3474838500518","39.7013447994967","22.1666687747464","43.9747485185964","51.1497139441898","68.1241623849928","70.9686141574999","-5.75683058691488","1.01882139505694","10.0159218440892","3.00859192363526","13.4817734287098","9.82462829130317","",
